ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
150;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
151;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
152;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
153;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
154;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
155;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
156;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
157;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
158;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
159;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
160;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
161;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
162;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
163;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
164;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
165;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
166;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
167;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
168;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
169;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
170;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
171;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
172;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
173;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
174;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
175;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
176;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
177;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
178;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
179;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
180;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
181;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
182;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
183;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
184;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
185;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
186;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
187;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
188;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
189;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
190;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
191;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
192;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
193;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
194;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
195;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
196;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
197;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
198;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
199;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
200;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
201;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
202;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
203;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
204;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
205;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
206;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
207;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
208;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
209;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
210;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
211;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
212;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
213;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
214;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
215;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
216;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
217;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
218;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
219;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
220;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
221;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
222;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
223;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
224;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
225;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
226;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
227;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
228;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
229;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
230;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
231;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
232;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
233;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
234;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
235;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
236;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
237;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
238;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
239;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
240;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
241;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
242;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
243;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
244;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
245;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
246;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
247;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
248;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
249;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
250;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
251;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
252;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
253;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
254;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
255;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
256;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
257;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
258;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
259;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
260;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
261;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
262;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
263;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
264;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
265;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
266;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
267;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
268;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
269;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
270;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
271;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
272;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
273;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
274;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
275;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
276;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
277;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
278;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
279;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
280;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
281;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
282;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
283;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
284;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
285;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
286;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
287;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
288;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
289;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
290;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
291;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
292;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
293;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
294;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
295;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
296;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
297;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
298;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
299;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
300;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
301;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
302;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
303;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
304;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
305;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
306;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
307;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
308;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
309;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
310;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
311;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
312;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
313;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
314;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
315;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
316;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
317;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
318;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
319;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
320;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
321;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
322;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
323;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
324;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
325;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
326;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
327;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
328;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
329;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
330;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
331;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
332;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
333;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
334;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
335;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
336;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
337;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
338;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
339;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
340;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
341;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
342;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
343;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
344;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
345;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
346;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
347;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
348;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
349;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
350;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
351;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
352;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
353;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
354;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
355;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
356;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
357;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
358;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
359;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
360;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
361;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
362;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
363;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
364;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
365;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
366;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
367;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
368;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
369;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
370;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
371;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
372;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
373;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
374;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
375;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
376;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
377;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
378;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
379;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
380;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
381;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
382;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
383;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
384;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
385;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
386;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
387;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
388;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
389;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
390;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
391;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
392;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
393;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
394;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
395;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
396;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
397;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
398;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
399;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
400;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
401;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
402;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
403;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
404;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
405;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
406;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
407;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
408;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
409;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
410;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
411;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
412;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
413;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
414;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
415;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
416;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
417;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
418;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
419;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
420;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
421;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
422;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
423;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
424;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
425;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
426;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
427;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
428;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
429;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
430;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
431;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
432;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
433;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
434;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
435;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
436;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
437;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
438;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
439;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
440;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
441;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
442;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
443;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
444;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
445;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
446;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
447;Delilah;0.5;0.5;0.5;0.5;0.5;0.5
